objectid,number,name,address,latitude,longitude,status,bike_stands,available_bike_stands,available_bikes,bonus,banking,last_update,CreationDate,Creator,EditDate,Editor,x,y
186,9004,09004 - ROCHECHOUART GERANDO,19 RUE GUERANDO - 75009 PARIS,48.88291109,2.34631937,OPEN,21,21,0,1,1,5/16/2013 7:02:12 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:02:40 PM,VotreNom,2.34631937162714,48.8829110895394
187,16101,16101 - MALAKOFF,161 AVENUE MALAKOFF - 75016 PARIS,48.87669269,2.28345759,OPEN,34,33,0,0,1,5/16/2013 7:04:27 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.2834575933834,48.8766926874369
188,12107,12107 - DIDEROT BOURDAN,146 BOULEVARD DIDEROT - 75012 PARIS,48.84765388,2.39023863,OPEN,21,0,21,0,1,5/16/2013 7:05:01 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.39023863314186,48.8476538809847
189,5028,05028 - CENSIER BUFFON,6 RUE CENSIER - 75005 PARIS,48.84108002,2.35543071,OPEN,55,0,54,0,1,5/16/2013 7:04:37 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.3554307142448,48.8410800220159
190,903,00903 - QUAI MAURIAC  / PONT DE BERCY,FETE DE L'OH (BERCY) - QUAI MAURIAC ANG PONT DE BERCY,48.83713369,2.37434055,OPEN,20,10,10,0,1,5/16/2013 7:04:03 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:04:39 PM,VotreNom,2.37434055460563,48.8371336894516
191,9027,09027 - FONTAINE DOUAI,24 RUE DE DOUAI - 75009 PARIS,48.88235326,2.33326337,OPEN,25,21,4,0,1,5/16/2013 6:57:38 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:58:39 PM,VotreNom,2.33326337274819,48.8823532598454
192,19011,19011 - ROUVET DAMPIERRE VERSION 2,2 RUE ROUVET - 75019 PARIS,48.89338005,2.38499976,OPEN,47,8,13,0,1,5/16/2013 6:59:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:59:44 PM,VotreNom,2.3849997568962,48.8933800500227
193,34006,34006 - MICHELET (SAINT OUEN),92 AVENUE MICHELET - 93400 SAINT OUEN,48.90630481,2.34396902,OPEN,25,12,13,0,1,5/16/2013 6:57:06 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:57:39 PM,VotreNom,2.3439690170428,48.906304806068
194,17040,17040 - TERNES PEREIRE,227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS,48.87981322,2.28795645,OPEN,46,41,5,0,1,5/16/2013 7:04:55 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.28795645234243,48.8798132183376
195,16042,16042 - PORTE DE SAINT CLOUD,120 BOULEVARD MURAT - 75016 PARIS,48.83755526,2.25797257,OPEN,56,34,22,0,1,5/16/2013 7:05:21 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:05:41 PM,VotreNom,2.2579725727069,48.8375552600146
196,19022,19022 - BOLIVAR,53 RUE DE MEAUX - 75019 PARIS,48.88144732,2.37340477,OPEN,23,20,3,0,1,5/16/2013 7:03:16 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 7:03:41 PM,VotreNom,2.3734047671616,48.8814473211034
197,20036,20036 - MENILMONTANT - PELLEPORT,164 RUE DE MENILMONTANT - 75020 PARIS,48.87068263,2.3989596,OPEN,19,19,0,1,1,5/16/2013 6:52:35 PM,5/15/2013 7:37:16 PM,VotreNom,5/16/2013 6:53:39 PM,VotreNom,2.39895960233165,48.8706826338446
